time,open,high,low,close,tick_volume,spread,real_volume
2020-10-14 00:00:00,1892.95,1912.94,1882.46,1900.49,88039,5,0
2020-10-15 00:00:00,1901.54,1908.9,1889.48,1907.92,100016,5,0
2020-10-16 00:00:00,1908.74,1913.92,1897.76,1898.76,79358,5,0
2020-10-19 00:00:00,1899.71,1918.47,1896.98,1903.44,81201,5,0
2020-10-20 00:00:00,1903.5,1914.03,1894.81,1907.53,80173,5,0
2020-10-21 00:00:00,1910.14,1931.36,1908.41,1924.6,87121,5,0
2020-10-22 00:00:00,1924.65,1925.94,1894.5,1903.67,83858,5,0
2020-10-23 00:00:00,1904.81,1914.19,1894.29,1901.41,72918,5,0
2020-10-26 00:00:00,1901.37,1908.52,1891.21,1901.68,84997,5,0
2020-10-27 00:00:00,1902.06,1911.42,1897.84,1907.35,70872,5,0
2020-10-28 00:00:00,1907.75,1910.87,1869.36,1876.81,107560,5,0
2020-10-29 00:00:00,1877.7,1884.97,1859.92,1867.11,101170,5,0
2020-10-30 00:00:00,1869.1,1889.79,1864.45,1878.37,102452,5,0
2020-11-02 00:00:00,1879.27,1896.02,1873.41,1895.06,91898,5,0
2020-11-03 00:00:00,1894.95,1910.55,1886.86,1908.94,83912,5,0
2020-11-04 00:00:00,1909.17,1916.31,1881.82,1903.27,138750,5,0
2020-11-05 00:00:00,1903.22,1952.76,1902.45,1949.17,136181,5,0
2020-11-06 00:00:00,1946.29,1960.29,1935.59,1951.81,129291,5,0
2020-11-09 00:00:00,1957.18,1965.46,1850.52,1863.13,178171,5,0
2020-11-10 00:00:00,1860.97,1890.35,1860.69,1877.39,145814,5,0
2020-11-11 00:00:00,1875.53,1884.41,1856.43,1865.5,110216,5,0
2020-11-12 00:00:00,1866.76,1883.81,1862.69,1876.71,108861,5,0
2020-11-13 00:00:00,1877.12,1896.75,1873.97,1889.28,91972,5,0
2020-11-16 00:00:00,1887.89,1899.01,1864.46,1888.66,117953,5,0
2020-11-17 00:00:00,1889.5,1893.43,1876.84,1880.19,92151,5,0
2020-11-18 00:00:00,1881.56,1884.82,1863.47,1871.97,88323,5,0
2020-11-19 00:00:00,1873.83,1874.13,1852.69,1866.84,88459,5,0
2020-11-20 00:00:00,1861.33,1879.75,1860.76,1870.9,69867,5,0
2020-11-23 00:00:00,1870.86,1876.14,1830.95,1837.49,90322,5,0
2020-11-24 00:00:00,1838.68,1838.95,1800.25,1807.71,115098,5,0
2020-11-25 00:00:00,1807.66,1817.63,1801.73,1807.07,80615,5,0
2020-11-26 00:00:00,1809.01,1818.22,1805.7,1810.2,48151,5,0
2020-11-27 00:00:00,1810.24,1813.88,1774.33,1786.76,77501,5,0
2020-11-30 00:00:00,1789.31,1789.86,1764.38,1777.64,99038,5,0
2020-12-01 00:00:00,1776.97,1817.27,1775.74,1815.42,84421,5,0
2020-12-02 00:00:00,1812.97,1832.55,1807.43,1830.72,80494,5,0
2020-12-03 00:00:00,1829.36,1843.91,1823.64,1840.98,89559,5,0
2020-12-04 00:00:00,1841.28,1848.17,1829.11,1838.6,74001,5,0
2020-12-07 00:00:00,1836.86,1868.5,1821.99,1863.1,80761,5,0
2020-12-08 00:00:00,1862.91,1875.28,1860.17,1870.83,75510,5,0
2020-12-09 00:00:00,1869.35,1870.53,1825.4,1839.41,99377,5,0
2020-12-10 00:00:00,1838.49,1849.98,1828.62,1835.96,90853,5,0
2020-12-11 00:00:00,1837.03,1847.66,1823.91,1839.91,75786,5,0
2020-12-14 00:00:00,1837.07,1839.02,1818.34,1827.82,77212,5,0
2020-12-15 00:00:00,1828.4,1855.32,1825.46,1853.67,74189,5,0
2020-12-16 00:00:00,1853.88,1865.77,1844.71,1864.06,101568,5,0
2020-12-17 00:00:00,1863.46,1896.19,1862.01,1886.04,95207,5,0
2020-12-18 00:00:00,1884.71,1889.58,1877.38,1880.55,78474,5,0
2020-12-21 00:00:00,1882.51,1906.7,1854.99,1876.25,133851,5,0
2020-12-22 00:00:00,1879.31,1884.21,1858.93,1859.91,101321,5,0
2020-12-23 00:00:00,1861.01,1878.56,1857.06,1872.63,98019,5,0
2020-12-24 00:00:00,1873.39,1883.46,1869.5,1879.3,55919,5,0
2020-12-28 00:00:00,1888.4,1900.2,1869.12,1873.05,85663,5,0
2020-12-29 00:00:00,1875.23,1886.44,1871.71,1878.17,75438,5,0
2020-12-30 00:00:00,1877.31,1894.04,1876.08,1893.81,63365,5,0
2020-12-31 00:00:00,1893.47,1900.38,1885.41,1893.68,64248,5,0
2021-01-04 00:00:00,1909.07,1944.43,1907.72,1943.23,110285,5,0
2021-01-05 00:00:00,1941.49,1953.09,1934.31,1950.03,95998,5,0
2021-01-06 00:00:00,1949.89,1959.29,1900.83,1918.79,143511,5,0
2021-01-07 00:00:00,1920.94,1927.64,1906.77,1913.51,105316,5,0
2021-01-08 00:00:00,1916.18,1917.48,1828.27,1849.04,155562,5,0
2021-01-11 00:00:00,1854.74,1855.59,1817.0,1844.45,120645,5,0
2021-01-12 00:00:00,1847.51,1863.8,1836.7,1855.31,105679,5,0
2021-01-13 00:00:00,1855.04,1862.94,1841.91,1844.68,88213,5,0
2021-01-14 00:00:00,1847.51,1857.45,1830.94,1846.46,102850,5,0
2021-01-15 00:00:00,1847.79,1856.85,1823.39,1827.65,125252,5,0
2021-01-18 00:00:00,1828.39,1840.72,1810.29,1837.52,89033,5,0
2021-01-19 00:00:00,1838.41,1845.51,1833.12,1839.63,109648,5,0
2021-01-20 00:00:00,1840.51,1871.73,1832.49,1871.42,125615,5,0
2021-01-21 00:00:00,1871.58,1875.01,1858.32,1869.8,118950,5,0
2021-01-22 00:00:00,1869.76,1870.81,1837.4,1854.67,132569,5,0
2021-01-25 00:00:00,1858.02,1867.93,1847.11,1855.94,137306,5,0
2021-01-26 00:00:00,1855.26,1861.73,1848.4,1851.43,110758,5,0
2021-01-27 00:00:00,1851.58,1853.11,1831.35,1843.83,143666,5,0
2021-01-28 00:00:00,1842.66,1864.0,1834.0,1842.61,171059,5,0
2021-01-29 00:00:00,1843.12,1875.69,1839.59,1847.59,192328,5,0
2021-02-01 00:00:00,1855.57,1871.78,1849.15,1860.55,220293,5,0
2021-02-02 00:00:00,1859.37,1864.05,1829.53,1837.65,180506,5,0
2021-02-03 00:00:00,1837.38,1844.98,1829.81,1834.21,128024,5,0
2021-02-04 00:00:00,1834.12,1834.74,1784.9,1793.12,158695,5,0
2021-02-05 00:00:00,1795.17,1815.2,1791.98,1813.4,127304,5,0
2021-02-08 00:00:00,1817.35,1839.19,1807.77,1830.13,136422,5,0
2021-02-09 00:00:00,1830.87,1848.56,1828.83,1837.64,123760,5,0
2021-02-10 00:00:00,1838.59,1855.31,1834.05,1842.35,123670,5,0
2021-02-11 00:00:00,1843.91,1847.54,1821.2,1825.47,105907,5,0
2021-02-12 00:00:00,1826.11,1830.68,1810.52,1824.17,110731,5,0
2021-02-15 00:00:00,1824.88,1827.02,1816.07,1818.72,71964,5,0
2021-02-16 00:00:00,1819.62,1826.42,1789.48,1794.56,149750,5,0
2021-02-17 00:00:00,1792.65,1795.15,1769.47,1776.7,153764,5,0
2021-02-18 00:00:00,1776.95,1789.62,1768.42,1775.44,148265,5,0
2021-02-19 00:00:00,1776.46,1791.63,1760.64,1783.05,159459,5,0
2021-02-22 00:00:00,1786.78,1812.69,1780.68,1809.04,177046,5,0
2021-02-23 00:00:00,1809.4,1816.01,1795.6,1805.07,158899,5,0
2021-02-24 00:00:00,1806.6,1813.94,1783.63,1805.33,162824,5,0
2021-02-25 00:00:00,1803.65,1804.23,1765.28,1770.25,225865,5,0
2021-02-26 00:00:00,1772.25,1775.76,1717.18,1733.84,243495,5,0
2021-03-01 00:00:00,1737.79,1759.89,1719.63,1724.79,188016,5,0
2021-03-02 00:00:00,1723.03,1738.77,1707.2,1738.77,181720,5,0
2021-03-03 00:00:00,1738.15,1740.49,1701.86,1711.71,175583,5,0
2021-03-04 00:00:00,1710.88,1723.19,1690.54,1698.6,218170,5,0
2021-03-05 00:00:00,1697.83,1707.62,1687.28,1700.76,192230,5,0
2021-03-08 00:00:00,1706.24,1714.29,1676.82,1682.53,185032,5,0
2021-03-09 00:00:00,1684.52,1720.58,1680.12,1715.59,160257,5,0
2021-03-10 00:00:00,1715.33,1726.57,1708.2,1726.33,149898,5,0
2021-03-11 00:00:00,1726.56,1739.82,1719.27,1722.38,142465,5,0
2021-03-12 00:00:00,1721.63,1727.96,1699.21,1726.92,149733,5,0
2021-03-15 00:00:00,1728.56,1734.54,1721.66,1732.11,132634,5,0
2021-03-16 00:00:00,1731.86,1741.21,1726.25,1731.85,125856,5,0
2021-03-17 00:00:00,1732.35,1751.63,1724.17,1744.54,136197,5,0
2021-03-18 00:00:00,1748.74,1755.46,1719.25,1736.49,161388,5,0
2021-03-19 00:00:00,1735.77,1746.72,1728.5,1745.14,139589,5,0
2021-03-22 00:00:00,1743.8,1744.33,1727.39,1738.68,129700,5,0
2021-03-23 00:00:00,1739.58,1742.6,1724.68,1726.89,126605,5,0
2021-03-24 00:00:00,1727.15,1738.47,1723.79,1733.83,111264,5,0
2021-03-25 00:00:00,1734.91,1745.43,1721.76,1726.98,131827,5,0
2021-03-26 00:00:00,1727.94,1736.65,1721.63,1732.7,105918,5,0
2021-03-29 00:00:00,1731.17,1732.84,1705.65,1711.81,109038,5,0
2021-03-30 00:00:00,1712.68,1714.36,1678.77,1685.06,135333,5,0
2021-03-31 00:00:00,1684.83,1715.34,1677.86,1707.7,130802,5,0
2021-04-01 00:00:00,1707.4,1730.4,1705.76,1729.49,115912,5,0
2021-04-05 00:00:00,1728.66,1733.57,1721.25,1728.36,88124,5,0
2021-04-06 00:00:00,1728.71,1745.47,1727.16,1743.06,109667,5,0
2021-04-07 00:00:00,1743.28,1744.32,1730.57,1737.57,103223,5,0
2021-04-08 00:00:00,1737.56,1758.66,1733.14,1756.14,102546,5,0
2021-04-09 00:00:00,1755.65,1757.32,1731.26,1743.46,110017,5,0
2021-04-12 00:00:00,1742.71,1745.0,1727.48,1732.34,110257,5,0
2021-04-13 00:00:00,1733.23,1748.99,1723.7,1745.39,122156,5,0
2021-04-14 00:00:00,1745.66,1749.31,1732.58,1736.25,106297,5,0
2021-04-15 00:00:00,1736.26,1769.68,1734.35,1763.5,103270,5,0
2021-04-16 00:00:00,1763.97,1783.79,1759.72,1776.67,100215,5,0
2021-04-19 00:00:00,1775.67,1790.03,1766.76,1770.78,113432,5,0
2021-04-20 00:00:00,1770.9,1780.41,1763.53,1778.55,110180,5,0
2021-04-21 00:00:00,1778.16,1797.63,1776.24,1793.92,102562,5,0
2021-04-22 00:00:00,1793.95,1797.88,1777.45,1784.36,104081,5,0
2021-04-23 00:00:00,1784.16,1795.95,1770.01,1776.48,102335,5,0
2021-04-26 00:00:00,1775.48,1783.5,1768.84,1781.39,95870,5,0
2021-04-27 00:00:00,1781.27,1785.55,1773.76,1776.7,90326,0,0
2021-04-28 00:00:00,1776.99,1782.54,1762.62,1781.47,104594,0,0
2021-04-29 00:00:00,1781.96,1789.98,1756.19,1772.28,105898,0,0
2021-04-30 00:00:00,1772.61,1773.62,1764.24,1768.97,97490,0,0
2021-05-03 00:00:00,1766.81,1797.91,1766.04,1793.04,90768,0,0
2021-05-04 00:00:00,1792.58,1799.09,1771.01,1779.28,107458,0,0
2021-05-05 00:00:00,1778.34,1787.97,1770.49,1787.66,86898,0,0
2021-05-06 00:00:00,1786.8,1818.12,1782.0,1815.22,110093,0,0
2021-05-07 00:00:00,1814.64,1843.3,1812.85,1830.85,126630,0,0
2021-05-10 00:00:00,1833.04,1845.49,1829.97,1835.54,124892,0,0
2021-05-11 00:00:00,1836.07,1841.8,1818.09,1836.8,120851,0,0
2021-05-12 00:00:00,1836.83,1843.68,1813.24,1816.11,137693,0,0
2021-05-13 00:00:00,1814.87,1828.8,1808.77,1826.93,122267,0,0
2021-05-14 00:00:00,1827.12,1845.93,1819.77,1842.56,101155,0,0
2021-05-17 00:00:00,1843.52,1868.41,1843.52,1866.65,105152,0,0
2021-05-18 00:00:00,1866.69,1875.03,1863.2,1869.64,95130,0,0
2021-05-19 00:00:00,1869.12,1890.09,1852.23,1870.15,155875,0,0
2021-05-20 00:00:00,1870.06,1883.94,1863.86,1877.28,147676,0,0
2021-05-21 00:00:00,1877.79,1889.41,1870.1,1881.74,139975,0,0
2021-05-24 00:00:00,1881.41,1887.02,1875.17,1881.35,128610,0,0
2021-05-25 00:00:00,1880.78,1900.21,1872.71,1899.18,121916,0,0
2021-05-26 00:00:00,1898.77,1912.74,1890.77,1896.5,122351,0,0
2021-05-27 00:00:00,1896.45,1903.67,1888.28,1896.43,124764,0,0
2021-05-28 00:00:00,1897.4,1905.95,1882.27,1903.18,131825,0,0
2021-05-31 00:00:00,1903.74,1910.65,1902.14,1906.62,68155,0,0
2021-06-01 00:00:00,1907.26,1916.58,1892.37,1899.87,123400,0,0
2021-06-02 00:00:00,1899.65,1909.09,1894.37,1908.66,106790,0,0
2021-06-03 00:00:00,1908.45,1909.64,1865.37,1870.7,132560,0,0
2021-06-04 00:00:00,1871.33,1896.14,1855.5,1891.51,127130,0,0
2021-06-07 00:00:00,1890.19,1900.13,1881.57,1898.78,104532,0,0
2021-06-08 00:00:00,1899.1,1903.67,1883.84,1893.06,105052,0,0
2021-06-09 00:00:00,1891.72,1898.95,1887.33,1888.89,97129,0,0
2021-06-10 00:00:00,1888.89,1899.86,1869.84,1899.64,126781,0,0
2021-06-11 00:00:00,1898.15,1903.03,1874.44,1876.16,118817,0,0
2021-06-14 00:00:00,1876.07,1877.62,1844.77,1866.31,118581,0,0
2021-06-15 00:00:00,1867.53,1869.16,1851.65,1858.89,94645,0,0
2021-06-16 00:00:00,1859.13,1862.91,1803.33,1810.21,112002,0,0
2021-06-17 00:00:00,1813.54,1825.33,1767.3,1772.78,186319,0,0
2021-06-18 00:00:00,1775.49,1797.14,1760.91,1764.52,136136,0,0
2021-06-21 00:00:00,1768.64,1786.61,1766.4,1783.25,142895,0,0
2021-06-22 00:00:00,1784.05,1790.09,1772.44,1778.63,126279,0,0
2021-06-23 00:00:00,1779.76,1794.95,1773.33,1778.4,104888,0,0
2021-06-24 00:00:00,1778.61,1787.97,1772.85,1774.96,110374,0,0
2021-06-25 00:00:00,1776.26,1790.34,1773.7,1781.11,94761,0,0
2021-06-28 00:00:00,1781.24,1785.74,1770.67,1779.03,87814,0,0
2021-06-29 00:00:00,1778.6,1778.96,1750.69,1761.08,81852,0,0
2021-06-30 00:00:00,1762.09,1774.39,1753.33,1769.65,80009,0,0
2021-07-01 00:00:00,1770.03,1782.78,1765.64,1776.52,74755,0,0
2021-07-02 00:00:00,1776.28,1795.04,1774.33,1787.33,79540,0,0
2021-07-05 00:00:00,1787.11,1794.34,1784.47,1791.73,40542,0,0
2021-07-06 00:00:00,1791.27,1814.97,1790.11,1797.05,88151,0,0
2021-07-07 00:00:00,1796.31,1809.72,1793.85,1803.59,83421,0,0
2021-07-08 00:00:00,1803.68,1818.33,1793.83,1802.35,105013,0,0
2021-07-09 00:00:00,1802.94,1812.33,1796.38,1808.04,77370,0,0
2021-07-12 00:00:00,1807.97,1810.82,1791.65,1806.17,66869,0,0
2021-07-13 00:00:00,1806.26,1817.14,1798.6,1807.14,78097,0,0
2021-07-14 00:00:00,1807.95,1829.73,1804.55,1827.99,80677,0,0
2021-07-15 00:00:00,1827.44,1834.07,1820.22,1829.45,76139,0,0
2021-07-16 00:00:00,1829.87,1832.0,1808.96,1811.51,90910,0,0
2021-07-19 00:00:00,1811.29,1817.27,1794.98,1812.61,117655,5,0
2021-07-20 00:00:00,1812.65,1824.92,1805.1,1810.24,103742,5,0
2021-07-21 00:00:00,1810.4,1813.74,1794.68,1803.42,94121,5,0
2021-07-22 00:00:00,1803.83,1808.04,1792.74,1806.42,92708,5,0
2021-07-23 00:00:00,1806.98,1810.3,1789.63,1801.93,83504,5,0
2021-07-26 00:00:00,1802.26,1811.46,1796.38,1797.65,90431,5,0
2021-07-27 00:00:00,1797.99,1805.22,1793.6,1798.47,88456,5,0
2021-07-28 00:00:00,1800.52,1809.82,1792.36,1807.11,91748,5,0
2021-07-29 00:00:00,1807.34,1832.62,1807.22,1827.79,89520,5,0
2021-07-30 00:00:00,1828.79,1831.34,1810.2,1814.28,81091,5,0
2021-08-02 00:00:00,1814.6,1819.51,1805.78,1813.11,88661,5,0
2021-08-03 00:00:00,1813.49,1814.99,1807.12,1810.12,71014,5,0
2021-08-04 00:00:00,1810.26,1831.65,1806.4,1811.6,81473,5,0
2021-08-05 00:00:00,1812.03,1814.81,1797.83,1803.73,76504,5,0
2021-08-06 00:00:00,1804.65,1804.72,1758.65,1763.18,90320,5,0
2021-08-09 00:00:00,1761.08,1762.27,1683.2,1729.58,123735,5,0
2021-08-10 00:00:00,1728.91,1738.27,1717.71,1728.74,88755,5,0
2021-08-11 00:00:00,1729.71,1754.37,1724.08,1751.5,91167,5,0
2021-08-12 00:00:00,1751.32,1758.15,1741.58,1752.86,77872,5,0
2021-08-13 00:00:00,1753.17,1779.79,1751.69,1779.7,73095,5,0
2021-08-16 00:00:00,1779.08,1789.28,1770.8,1787.24,84258,5,0
2021-08-17 00:00:00,1787.22,1795.46,1780.53,1785.8,84021,5,0
2021-08-18 00:00:00,1786.3,1793.75,1777.32,1787.68,84606,5,0
2021-08-19 00:00:00,1787.37,1792.44,1774.41,1780.0,95481,5,0
2021-08-20 00:00:00,1780.14,1788.37,1778.33,1780.94,74472,5,0
2021-08-23 00:00:00,1781.52,1806.42,1776.44,1805.18,81054,5,0
2021-08-24 00:00:00,1805.41,1809.51,1800.7,1802.83,68351,5,0
2021-08-25 00:00:00,1802.42,1802.78,1782.57,1790.33,71904,5,0
2021-08-26 00:00:00,1791.03,1798.12,1780.07,1791.69,66655,5,0
2021-08-27 00:00:00,1792.42,1819.09,1784.01,1817.85,73792,5,0
2021-08-30 00:00:00,1818.18,1823.24,1807.76,1810.13,51256,5,0
2021-08-31 00:00:00,1810.0,1819.15,1801.71,1814.26,69797,5,0
2021-09-01 00:00:00,1814.47,1820.03,1808.72,1813.77,66557,5,0
2021-09-02 00:00:00,1813.97,1817.15,1804.86,1809.55,48158,5,0
2021-09-03 00:00:00,1809.49,1833.95,1808.94,1827.59,64900,5,0
2021-09-06 00:00:00,1828.29,1830.24,1821.42,1823.14,30435,5,0
2021-09-07 00:00:00,1823.53,1827.22,1792.04,1793.92,65120,5,0
2021-09-08 00:00:00,1795.12,1802.11,1782.43,1789.29,69657,5,0
2021-09-09 00:00:00,1789.54,1800.9,1783.86,1794.36,69299,5,0
2021-09-10 00:00:00,1793.87,1803.77,1787.24,1787.81,64121,5,0
2021-09-13 00:00:00,1787.35,1798.43,1783.64,1793.37,53287,5,0
2021-09-14 00:00:00,1793.38,1808.58,1779.6,1804.69,68253,5,0
2021-09-15 00:00:00,1803.86,1806.94,1790.75,1793.73,71910,5,0
2021-09-16 00:00:00,1794.12,1796.2,1745.24,1752.72,92224,5,0
2021-09-17 00:00:00,1753.57,1767.47,1747.38,1753.92,93996,5,0
2021-09-20 00:00:00,1754.22,1767.05,1742.07,1764.82,96288,5,0
2021-09-21 00:00:00,1764.46,1781.69,1757.97,1773.89,77017,5,0
2021-09-22 00:00:00,1774.86,1787.21,1764.72,1767.99,95213,5,0
2021-09-23 00:00:00,1768.62,1776.56,1737.43,1742.48,94004,5,0
2021-09-24 00:00:00,1744.64,1757.71,1740.49,1749.72,73477,5,0
2021-09-27 00:00:00,1749.81,1760.82,1744.84,1750.15,90252,5,0
2021-09-28 00:00:00,1750.67,1754.49,1728.1,1733.53,109052,5,0
2021-09-29 00:00:00,1734.2,1745.48,1721.65,1726.46,99056,5,0
2021-09-30 00:00:00,1726.64,1764.12,1722.24,1757.16,101418,5,0
2021-10-01 00:00:00,1755.82,1764.28,1749.77,1760.15,93635,5,0
2021-10-04 00:00:00,1760.79,1770.5,1747.79,1769.35,94390,5,0
2021-10-05 00:00:00,1768.61,1769.33,1748.66,1759.87,84128,5,0
2021-10-06 00:00:00,1760.02,1765.03,1745.95,1762.87,94004,5,0
2021-10-07 00:00:00,1762.95,1766.91,1751.97,1754.91,76394,5,0
2021-10-08 00:00:00,1755.94,1781.27,1753.45,1757.1,95076,5,0
2021-10-11 00:00:00,1756.97,1760.97,1750.18,1754.11,75370,5,0
2021-10-12 00:00:00,1753.79,1769.31,1750.8,1760.19,85568,5,0
2021-10-13 00:00:00,1760.7,1796.15,1757.91,1792.75,102178,5,0
2021-10-14 00:00:00,1793.03,1800.57,1786.75,1795.92,79665,5,0
2021-10-15 00:00:00,1796.02,1796.47,1764.93,1767.42,91079,5,0
2021-10-18 00:00:00,1767.18,1772.04,1760.31,1764.53,100833,5,0
2021-10-19 00:00:00,1764.93,1785.11,1763.0,1768.99,95022,5,0
2021-10-20 00:00:00,1769.43,1788.44,1766.9,1782.06,94540,5,0
2021-10-21 00:00:00,1782.65,1789.44,1776.53,1783.32,98030,5,0
2021-10-22 00:00:00,1783.37,1813.79,1782.89,1792.67,109808,5,0
2021-10-25 00:00:00,1792.93,1809.99,1792.25,1807.43,95376,5,0
2021-10-26 00:00:00,1807.45,1808.39,1782.45,1793.0,89761,5,0
2021-10-27 00:00:00,1793.08,1799.05,1783.54,1796.89,98026,5,0
2021-10-28 00:00:00,1796.75,1810.38,1792.25,1798.81,111028,5,0
2021-10-29 00:00:00,1799.49,1801.2,1771.98,1782.98,118861,5,0
2021-11-01 00:00:00,1783.36,1795.79,1779.12,1793.2,88126,5,0
2021-11-02 00:00:00,1792.82,1796.4,1786.41,1787.84,80400,5,0
2021-11-03 00:00:00,1787.63,1788.2,1758.07,1769.89,95424,5,0
2021-11-04 00:00:00,1771.35,1798.9,1770.86,1791.71,89121,5,0
2021-11-05 00:00:00,1791.11,1818.27,1785.1,1817.84,98757,5,0
2021-11-08 00:00:00,1815.69,1826.44,1812.46,1824.14,86785,5,0
2021-11-09 00:00:00,1824.28,1832.7,1819.23,1831.68,87840,5,0
2021-11-10 00:00:00,1831.6,1868.55,1822.32,1848.97,104451,5,0
2021-11-11 00:00:00,1848.98,1866.0,1842.88,1861.77,73362,5,0
2021-11-12 00:00:00,1861.75,1868.61,1845.2,1864.35,86565,5,0
2021-11-15 00:00:00,1866.79,1870.3,1856.38,1862.71,78903,5,0
2021-11-16 00:00:00,1863.07,1877.23,1849.67,1849.98,96336,5,0
2021-11-17 00:00:00,1850.24,1868.03,1849.53,1867.39,83204,5,0
2021-11-18 00:00:00,1866.24,1870.94,1855.03,1858.81,82994,5,0
2021-11-19 00:00:00,1859.19,1865.72,1843.0,1845.7,99128,5,0
2021-11-22 00:00:00,1842.19,1849.15,1802.28,1804.77,111380,5,0
2021-11-23 00:00:00,1808.0,1812.45,1782.0,1789.28,107732,5,0
2021-11-24 00:00:00,1789.1,1796.34,1778.54,1788.64,100596,5,0
2021-11-25 00:00:00,1787.93,1795.04,1786.01,1788.42,43784,5,0
2021-11-26 00:00:00,1790.47,1815.55,1780.4,1790.86,103879,5,0
2021-11-29 00:00:00,1788.53,1799.39,1777.64,1784.96,83509,5,0
2021-11-30 00:00:00,1785.12,1808.74,1769.82,1774.43,117288,5,0
2021-12-01 00:00:00,1775.91,1794.41,1772.17,1781.88,111262,5,0
2021-12-02 00:00:00,1781.48,1783.38,1761.97,1768.4,114608,5,0
2021-12-03 00:00:00,1769.67,1786.12,1766.15,1783.88,113243,5,0
2021-12-06 00:00:00,1782.0,1787.71,1775.74,1778.37,94257,5,0
2021-12-07 00:00:00,1778.93,1787.68,1772.35,1784.16,82219,5,0
2021-12-08 00:00:00,1784.6,1793.15,1779.64,1782.49,86165,5,0
2021-12-09 00:00:00,1783.08,1787.64,1773.27,1775.13,83436,5,0
2021-12-10 00:00:00,1775.99,1789.41,1770.1,1782.82,82249,5,0
2021-12-13 00:00:00,1782.77,1791.57,1781.83,1786.99,75375,5,0
2021-12-14 00:00:00,1785.95,1789.53,1766.43,1770.58,82804,5,0
2021-12-15 00:00:00,1771.44,1780.85,1752.34,1777.09,97659,5,0
2021-12-16 00:00:00,1778.34,1799.55,1775.54,1799.02,99122,5,0
2021-12-17 00:00:00,1798.39,1814.28,1795.94,1797.98,90843,5,0
2021-12-20 00:00:00,1800.31,1804.21,1788.29,1790.3,97492,5,0
2021-12-21 00:00:00,1790.8,1800.52,1785.0,1788.63,82073,5,0
2021-12-22 00:00:00,1788.87,1804.92,1785.86,1803.54,72738,5,0
2021-12-23 00:00:00,1803.13,1810.63,1798.9,1807.76,66632,5,0
2021-12-27 00:00:00,1805.97,1813.47,1802.92,1811.82,66267,5,0
2021-12-28 00:00:00,1811.55,1820.18,1805.05,1806.13,65449,5,0
2021-12-29 00:00:00,1806.56,1807.71,1789.47,1803.9,74622,5,0
2021-12-30 00:00:00,1803.71,1817.21,1796.12,1815.08,71293,5,0
2021-12-31 00:00:00,1814.64,1828.57,1814.2,1828.27,59072,5,0
